Table with row headers in column A and column headers in rows 5 through 7,,,,,,,,,,
"Number of Firms, Number of Establishments, Employment, and Annual Payroll by Enterprise Employment Size for the United States and States, Totals:  2013",,,,,,,,,,
,,,,,,,,,, release date: 2/9/2016
"SOURCE: 2013 County Business Patterns.  For information on confidentiality protection, sampling error, and nonsampling error, see http://www.census.gov/econ/susb/methodology.html.",,,,,,,,,,
"For definitions, see http://www.census.gov/econ/susb/definitions.html.",,,,,,,,,,
FIPS  CODE,GEOGRAPHIC AREA DESCRIPTION,ENTERPRISE EMPLOYMENT SIZE,NUMBER OF FIRMS,NUMBER OF ESTABLISHMENTS,EMPLOYMENT,EMPLOYMENT NOISE FLAG,"ANNUAL PAYROLL ($1,000)",ANNUAL PAYROLL NOISE FLAG,,
,,,,,,,,,,
,,,,,,,,,,
36,New York,01:  Total,"455,727","532,669","7,688,492",G,"466,815,127",G,,
36,New York,02:  0-4,"299,813","300,084","490,872",G,"21,593,895",G,,
36,New York,03:  5-9,"69,246","69,726","452,111",G,"18,172,010",G,,
36,New York,04:  10-19,"40,512","41,898","538,895",G,"23,433,815",G,,
36,New York,05:  <20,"409,571","411,708","1,481,878",G,"63,199,720",G,,
36,New York,06:  20-99,"34,209","40,900","1,280,592",G,"63,703,736",G,,
36,New York,07:  100-499,"7,507","19,025","1,131,204",G,"63,005,970",G,,
36,New York,08:  <500,"451,287","471,633","3,893,674",G,"189,909,426",G,,
36,New York,09:  500+,"4,440","61,036","3,794,818",G,"276,905,701",G,,
37,North Carolina,01:  Total,"167,548","218,285","3,421,195",G,"143,341,880",G,,
37,North Carolina,02:  0-4,"99,397","99,516","165,426",G,"5,737,238",G,,
37,North Carolina,03:  5-9,"28,470","28,780","187,150",G,"5,939,649",G,,
37,North Carolina,04:  10-19,"17,214","18,083","228,595",G,"7,402,190",G,,
37,North Carolina,05:  <20,"145,081","146,379","581,171",G,"19,079,077",G,,
37,North Carolina,06:  20-99,"15,261","20,450","558,238",G,"19,213,545",G,,
37,North Carolina,07:  100-499,"3,657","10,621","434,842",G,"17,089,330",G,,
37,North Carolina,08:  <500,"163,999","177,450","1,574,251",G,"55,381,952",G,,
37,North Carolina,09:  500+,"3,549","40,835","1,846,944",G,"87,959,928",G,,
38,North Dakota,01:  Total,"19,894","24,088","342,747",G,"15,559,617",G,,
38,North Dakota,02:  0-4,"11,052","11,058","17,757",G,"701,903",G,,
38,North Dakota,03:  5-9,"3,344","3,380","22,114",G,"771,110",G,,
38,North Dakota,04:  10-19,"2,138","2,282","28,529",G,"1,054,101",G,,
38,North Dakota,05:  <20,"16,534","16,720","68,400",G,"2,527,114",G,,
38,North Dakota,06:  20-99,"1,992","2,754","72,263",G,"2,983,055",G,,
38,North Dakota,07:  100-499,539,"1,499","58,954",G,"2,500,320",G,,
38,North Dakota,08:  <500,"19,065","20,973","199,617",G,"8,010,489",G,,
38,North Dakota,09:  500+,829,"3,115","143,130",G,"7,549,128",G,,
39,Ohio,01:  Total,"186,026","250,117","4,587,136",G,"195,630,962",G,,
39,Ohio,02:  0-4,"100,699","100,854","178,334",G,"6,405,686",G,,
39,Ohio,03:  5-9,"34,397","34,828","227,189",G,"7,242,534",G,,
39,Ohio,04:  10-19,"22,252","23,464","297,105",G,"10,222,486",G,,
39,Ohio,05:  <20,"157,348","159,146","702,628",G,"23,870,706",G,,
39,Ohio,06:  20-99,"20,004","26,702","755,603",G,"28,005,601",G,,
39,Ohio,07:  100-499,"4,799","14,448","660,597",G,"26,618,228",G,,
39,Ohio,08:  <500,"182,151","200,296","2,118,828",G,"78,494,535",G,,
39,Ohio,09:  500+,"3,875","49,821","2,468,308",G,"117,136,427",G,,
40,Oklahoma,01:  Total,"72,599","91,717","1,325,927",G,"54,712,621",G,,
40,Oklahoma,02:  0-4,"42,298","42,350","72,494",G,"2,584,656",G,,
40,Oklahoma,03:  5-9,"12,481","12,583","82,005",G,"2,588,868",G,,
40,Oklahoma,04:  10-19,"7,411","7,818","98,712",G,"3,296,914",G,,
40,Oklahoma,05:  <20,"62,190","62,751","253,211",G,"8,470,438",G,,
40,Oklahoma,06:  20-99,"6,572","8,823","245,938",G,"8,848,205",G,,
40,Oklahoma,07:  100-499,"1,702","4,894","200,499",G,"8,111,042",G,,
40,Oklahoma,08:  <500,"70,464","76,468","699,648",G,"25,429,685",G,,
40,Oklahoma,09:  500+,"2,135","15,249","626,279",G,"29,282,936",G,,
41,Oregon,01:  Total,"88,678","108,527","1,396,563",G,"61,062,097",G,,
41,Oregon,02:  0-4,"52,792","52,841","87,986",G,"3,002,917",G,,
41,Oregon,03:  5-9,"15,298","15,444","100,258",G,"3,057,013",G,,
41,Oregon,04:  10-19,"9,301","9,768","123,262",G,"3,973,427",G,,
41,Oregon,05:  <20,"77,391","78,053","311,506",G,"10,033,357",G,,
41,Oregon,06:  20-99,"7,311","9,855","261,102",G,"9,736,816",G,,
41,Oregon,07:  100-499,"1,821","6,055","205,047",G,"8,358,617",G,,
41,Oregon,08:  <500,"86,523","93,963","777,655",G,"28,128,790",G,,
41,Oregon,09:  500+,"2,155","14,564","618,908",G,"32,933,307",G,,
42,Pennsylvania,01:  Total,"229,492","297,692","5,180,805",G,"237,620,227",G,,
42,Pennsylvania,02:  0-4,"129,796","129,949","230,669",G,"8,156,739",G,,
42,Pennsylvania,03:  5-9,"41,880","42,310","274,928",G,"9,001,438",G,,
42,Pennsylvania,04:  10-19,"25,492","26,745","340,898",G,"12,343,088",G,,
42,Pennsylvania,05:  <20,"197,168","199,004","846,495",G,"29,501,265",G,,
42,Pennsylvania,06:  20-99,"22,931","29,667","860,823",G,"34,339,897",G,,
42,Pennsylvania,07:  100-499,"5,298","15,471","722,008",G,"30,615,553",G,,
42,Pennsylvania,08:  <500,"225,397","244,142","2,429,326",G,"94,456,715",G,,
42,Pennsylvania,09:  500+,"4,095","53,550","2,751,479",G,"143,163,512",G,,
44,Rhode Island,01:  Total,"23,965","28,026","408,489",G,"17,783,511",G,,
44,Rhode Island,02:  0-4,"13,823","13,834","23,137",G,"941,882",G,,
44,Rhode Island,03:  5-9,"3,941","3,980","25,800",G,"931,602",G,,
44,Rhode Island,04:  10-19,"2,414","2,478","32,108",G,"1,188,774",G,,
44,Rhode Island,05:  <20,"20,178","20,292","81,045",G,"3,062,258",G,,
44,Rhode Island,06:  20-99,"2,155","2,532","77,257",G,"3,019,318",G,,
44,Rhode Island,07:  100-499,597,"1,351","65,349",G,"2,812,909",G,,
44,Rhode Island,08:  <500,"22,930","24,175","223,651",G,"8,894,485",G,,
44,Rhode Island,09:  500+,"1,035","3,851","184,838",G,"8,889,026",G,,
45,South Carolina,01:  Total,"77,942","101,545","1,583,213",G,"59,301,204",G,,
45,South Carolina,02:  0-4,"44,606","44,666","77,426",G,"2,526,569",G,,
45,South Carolina,03:  5-9,"13,628","13,808","89,216",G,"2,630,521",G,,
45,South Carolina,04:  10-19,"8,327","8,755","110,418",G,"3,422,363",G,,
45,South Carolina,05:  <20,"66,561","67,229","277,060",G,"8,579,453",G,,
45,South Carolina,06:  20-99,"7,039","9,117","255,732",G,"8,382,846",G,,
45,South Carolina,07:  100-499,"1,928","5,198","210,470",G,"7,346,957",G,,
45,South Carolina,08:  <500,"75,528","81,544","743,262",G,"24,309,256",G,,
45,South Carolina,09:  500+,"2,414","20,001","839,951",G,"34,991,948",G,,
46,South Dakota,01:  Total,"21,746","26,021","340,485",G,"12,355,238",G,,
46,South Dakota,02:  0-4,"12,531","12,546","21,014",G,"685,524",G,,
46,South Dakota,03:  5-9,"3,707","3,757","24,277",G,"688,604",G,,
46,South Dakota,04:  10-19,"2,276","2,420","30,023",G,"893,429",G,,
46,South Dakota,05:  <20,"18,514","18,723","75,314",G,"2,267,557",G,,
46,South Dakota,06:  20-99,"1,863","2,613","66,486",G,"2,170,303",G,,
46,South Dakota,07:  100-499,543,"1,669","58,280",G,"2,079,673",G,,
46,South Dakota,08:  <500,"20,920","23,005","200,080",G,"6,517,533",G,,
46,South Dakota,09:  500+,826,"3,016","140,405",G,"5,837,705",G,,
47,Tennessee,01:  Total,"96,308","130,819","2,394,068",G,"99,010,880",G,,
47,Tennessee,02:  0-4,"51,945","52,020","95,306",G,"3,344,425",G,,
47,Tennessee,03:  5-9,"17,744","17,956","116,715",G,"3,732,092",G,,
47,Tennessee,04:  10-19,"10,812","11,404","143,800",G,"5,073,088",G,,
47,Tennessee,05:  <20,"80,501","81,380","355,821",G,"12,149,605",G,,
47,Tennessee,06:  20-99,"9,941","13,229","364,527",G,"14,035,849",G,,
47,Tennessee,07:  100-499,"2,761","7,646","316,812",G,"12,935,728",G,,
47,Tennessee,08:  <500,"93,203","102,255","1,037,160",G,"39,121,182",G,,
47,Tennessee,09:  500+,"3,105","28,564","1,356,908",G,"59,889,698",G,,
48,Texas,01:  Total,"411,538","547,190","9,663,567",G,"468,417,086",G,,
48,Texas,02:  0-4,"237,169","237,620","407,844",G,"18,373,851",G,,
48,Texas,03:  5-9,"72,447","73,245","475,380",G,"17,266,701",G,,
48,Texas,04:  10-19,"45,592","47,854","609,173",G,"22,834,597",G,,
48,Texas,05:  <20,"355,208","358,719","1,492,397",G,"58,475,149",G,,
48,Texas,06:  20-99,"41,076","53,101","1,560,419",G,"63,674,085",G,,
48,Texas,07:  100-499,"9,661","27,589","1,354,315",G,"62,048,711",G,,
48,Texas,08:  <500,"405,945","439,409","4,407,131",G,"184,197,945",G,,
48,Texas,09:  500+,"5,593","107,781","5,256,436",G,"284,219,141",G,,
49,Utah,01:  Total,"59,900","71,887","1,101,557",G,"45,172,354",G,,
49,Utah,02:  0-4,"36,963","36,983","53,907",H,"2,094,563",G,,
49,Utah,03:  5-9,"8,936","9,019","58,910",G,"1,813,001",G,,
49,Utah,04:  10-19,"5,764","5,963","76,641",G,"2,462,504",G,,
49,Utah,05:  <20,"51,663","51,965","189,458",G,"6,370,068",G,,
49,Utah,06:  20-99,"5,001","6,393","183,315",G,"6,783,908",G,,
49,Utah,07:  100-499,"1,284","2,955","147,593",G,"6,257,067",G,,
49,Utah,08:  <500,"57,948","61,313","520,366",G,"19,411,043",G,,
49,Utah,09:  500+,"1,952","10,574","581,191",G,"25,761,311",G,,
50,Vermont,01:  Total,"18,176","21,119","262,474",G,"10,074,054",G,,
50,Vermont,02:  0-4,"10,721","10,732","17,796",G,"659,296",G,,
50,Vermont,03:  5-9,"3,117","3,139","20,471",G,"651,539",G,,
50,Vermont,04:  10-19,"1,770","1,855","23,258",G,"753,202",G,,
50,Vermont,05:  <20,"15,608","15,726","61,525",G,"2,064,037",G,,
50,Vermont,06:  20-99,"1,486","2,058","51,422",G,"1,945,510",G,,
50,Vermont,07:  100-499,360,"1,058","42,497",G,"1,683,255",G,,
50,Vermont,08:  <500,"17,454","18,842","155,444",G,"5,692,802",G,,
50,Vermont,09:  500+,722,"2,277","107,030",G,"4,381,252",G,,
51,Virginia,01:  Total,"148,827","193,907","3,131,723",G,"154,472,464",G,,
51,Virginia,02:  0-4,"86,598","86,699","146,850",G,"5,763,348",G,,
51,Virginia,03:  5-9,"25,164","25,439","165,911",G,"5,910,857",G,,
51,Virginia,04:  10-19,"16,094","16,802","213,923",G,"8,231,858",G,,
51,Virginia,05:  <20,"127,856","128,940","526,684",G,"19,906,063",G,,
51,Virginia,06:  20-99,"14,063","17,849","511,464",G,"22,550,137",G,,
51,Virginia,07:  100-499,"3,531","9,688","429,441",G,"21,908,385",G,,
51,Virginia,08:  <500,"145,450","156,477","1,467,589",G,"64,364,585",G,,
51,Virginia,09:  500+,"3,377","37,430","1,664,134",G,"90,107,879",G,,
53,Washington,01:  Total,"144,705","176,815","2,444,098",G,"130,764,584",G,,
53,Washington,02:  0-4,"87,900","88,002","142,576",G,"5,507,616",G,,
53,Washington,03:  5-9,"24,871","25,079","163,194",G,"5,649,675",G,,
53,Washington,04:  10-19,"14,460","15,181","191,633",G,"7,147,420",G,,
53,Washington,05:  <20,"127,231","128,262","497,403",G,"18,304,711",G,,
53,Washington,06:  20-99,"11,618","15,039","416,974",G,"17,985,940",G,,
53,Washington,07:  100-499,"2,990","8,378","349,238",G,"17,281,039",G,,
53,Washington,08:  <500,"141,839","151,679","1,263,615",G,"53,571,690",G,,
53,Washington,09:  500+,"2,866","25,136","1,180,483",G,"77,192,894",G,,
54,West Virginia,01:  Total,"28,211","37,573","575,987",G,"21,498,704",G,,
54,West Virginia,02:  0-4,"14,761","14,781","27,671",G,"754,587",G,,
54,West Virginia,03:  5-9,"5,462","5,527","35,719",G,"941,694",G,,
54,West Virginia,04:  10-19,"3,259","3,416","43,194",G,"1,329,179",G,,
54,West Virginia,05:  <20,"23,482","23,724","106,584",G,"3,025,460",G,,
54,West Virginia,06:  20-99,"2,711","3,881","98,341",G,"3,257,236",G,,
54,West Virginia,07:  100-499,767,"2,269","86,025",G,"3,002,160",G,,
54,West Virginia,08:  <500,"26,960","29,874","290,950",G,"9,284,856",G,,
54,West Virginia,09:  500+,"1,251","7,699","285,037",G,"12,213,848",G,,
55,Wisconsin,01:  Total,"108,110","137,983","2,401,032",G,"102,083,261",G,,
55,Wisconsin,02:  0-4,"59,780","59,864","100,747",G,"3,617,570",G,,
55,Wisconsin,03:  5-9,"19,051","19,280","125,323",G,"3,860,551",G,,
55,Wisconsin,04:  10-19,"12,400","13,028","166,117",G,"5,386,237",G,,
55,Wisconsin,05:  <20,"91,231","92,172","392,187",G,"12,864,358",G,,
55,Wisconsin,06:  20-99,"11,619","15,827","439,066",G,"15,706,684",G,,
55,Wisconsin,07:  100-499,"2,736","8,403","384,895",G,"15,446,412",G,,
55,Wisconsin,08:  <500,"105,586","116,402","1,216,148",G,"44,017,454",G,,
55,Wisconsin,09:  500+,"2,524","21,581","1,184,884",G,"58,065,807",G,,
56,Wyoming,01:  Total,"17,741","20,629","212,635",G,"9,773,125",G,,
56,Wyoming,02:  0-4,"10,607","10,613","17,275",G,"694,078",G,,
56,Wyoming,03:  5-9,"2,973","2,999","19,364",G,"636,307",G,,
56,Wyoming,04:  10-19,"1,735","1,817","22,825",G,"807,433",G,,
56,Wyoming,05:  <20,"15,315","15,429","59,464",G,"2,137,818",G,,
56,Wyoming,06:  20-99,"1,304","1,821","43,306",G,"1,761,813",G,,
56,Wyoming,07:  100-499,373,849,"29,315",G,"1,227,270",G,,
56,Wyoming,08:  <500,"16,992","18,099","132,085",G,"5,126,901",G,,
56,Wyoming,09:  500+,749,"2,530","80,550",G,"4,646,224",G,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
